neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2,15,1.27864,103.84342,2,106.0,7,15,9,1.13,40,363
2,20,1.31975,103.852,0,60.0,30,0,2137,1.04,8,300
2,20,1.3201399999999999,103.85186999999999,0,40.0,30,0,2137,1.04,8,270
5,16,1.40385,103.89949,0,68.0,1,39,12,2.78,2,324
2,4,1.2827899999999999,103.83395,2,106.0,2,93,24,5.89,1,131
2,7,1.29698,103.84021,2,231.0,7,11,82,0.78,4,320
2,4,1.2831,103.83596,2,85.0,2,72,15,4.84,1,257
2,19,1.31588,103.85519000000001,2,219.0,2,31,5,2.05,3,103
2,21,1.2776399999999999,103.84793,2,300.0,2,13,74,0.86,15,237
2,21,1.27575,103.84732,2,300.0,4,11,66,0.72,15,348
2,7,1.29841,103.83705,0,139.0,6,0,2137,1.04,19,300
5,31,1.39085,103.90746999999999,0,33.0,2,40,74,2.5,1,0
2,5,1.30629,103.83798,0,65.0,90,0,2137,1.04,2,363
2,19,1.30982,103.86189,1,26.0,1,3,28,1.67,5,349
2,19,1.3141200000000002,103.85403000000001,2,244.0,2,5,295,0.32,2,0
2,15,1.2818,103.84501,2,175.0,3,27,18,1.77,16,24
2,9,1.29961,103.84975,2,300.0,7,2,374,0.13,203,255
2,19,1.3195700000000001,103.86404,2,287.0,7,6,245,0.39,203,264
2,19,1.3202200000000002,103.86296,2,287.0,7,3,418,0.2,203,262
2,5,1.30582,103.84645,2,128.0,15,1,374,0.08,203,365
2,27,1.29719,103.85027,0,60.0,5,3,217,0.24,18,45
2,4,1.28273,103.83438000000001,0,60.0,2,84,15,5.36,1,254
2,6,1.31226,103.88648,0,60.0,2,47,9,3.56,14,80
5,11,1.35274,103.86147,0,78.0,5,12,39,1.02,1,133
2,5,1.30598,103.83917,0,87.0,30,2,445,0.13,14,90
3,3,1.31417,103.92690999999999,0,78.0,2,49,9,3.88,3,301
5,18,1.3761,103.87994,2,310.0,6,5,14,0.54,22,361
2,9,1.2978299999999998,103.85199,0,125.0,1,6,139,0.41,109,365
4,8,1.34115,103.70638000000001,0,92.0,2,0,2137,1.04,3,364
3,3,1.3241100000000001,103.9153,0,93.0,3,32,16,2.11,5,2
2,12,1.3062,103.89986999999999,0,219.0,3,0,2137,1.04,78,363
2,27,1.29663,103.85146,0,125.0,1,12,23,0.76,109,358
2,9,1.29798,103.85126,0,125.0,1,3,169,0.22,109,365
2,27,1.2968600000000001,103.85135,0,125.0,1,2,163,0.26,109,365
2,21,1.29598,103.8534,0,125.0,1,0,2137,1.04,109,362
2,21,1.29675,103.85354,0,125.0,1,3,17,0.26,109,363
2,27,1.29635,103.85161,0,106.0,1,35,15,3.03,109,332
2,27,1.2961200000000002,103.85164,0,106.0,1,4,170,0.27,109,364
2,9,1.29816,103.8517,0,106.0,1,0,2137,1.04,109,364
2,9,1.29817,103.85343,0,106.0,1,0,2137,1.04,109,364
2,9,1.29786,103.85125,0,135.0,1,0,2137,1.04,109,364
2,23,1.28849,103.84819,1,69.0,1,0,2137,1.04,4,266
2,23,1.2883,103.84971,1,140.0,1,0,2137,1.04,4,31
2,19,1.31419,103.85661999999999,2,110.0,30,18,50,1.18,30,45
2,23,1.2883200000000001,103.8497,2,160.0,7,0,2137,1.04,40,365
2,15,1.28175,103.84597,2,135.0,7,4,52,0.35,40,365
2,7,1.29312,103.8363,2,115.0,90,1,289,0.1,1,209
2,19,1.30871,103.86085,0,39.0,18,1,243,0.12,112,359
2,15,1.28301,103.84679,2,181.0,3,13,146,0.87,30,53
2,19,1.3113700000000001,103.86375,0,35.0,18,1,437,0.07,112,362
2,15,1.28376,103.84527,2,181.0,3,11,19,0.75,30,45
2,21,1.2886600000000001,103.84992,1,281.0,1,0,2137,1.04,4,31
2,23,1.28651,103.84911,1,60.0,1,0,2137,1.04,4,365
4,26,1.35507,103.73999,0,50.0,5,1,458,0.07,1,362
2,5,1.30203,103.83936,2,210.0,2,35,15,2.22,38,291
2,15,1.28134,103.84131,2,319.0,2,39,20,2.55,38,310
2,15,1.28081,103.8454,1,32.0,1,5,227,0.33,7,0
2,20,1.32491,103.8487,2,350.0,28,3,188,0.2,114,362
5,25,1.37371,103.82744,0,69.0,7,0,2137,1.04,2,86
5,11,1.3615,103.8615,0,75.0,1,5,47,0.71,1,36
3,3,1.31304,103.92399,0,50.0,5,10,49,0.63,1,63
4,26,1.35372,103.75294,0,100.0,90,0,2137,1.04,1,364
5,25,1.36935,103.84156999999999,0,21.0,180,0,2137,1.04,1,185
2,21,1.27377,103.84405,2,146.0,30,2,249,0.18,274,327
2,10,1.28106,103.78588,0,69.0,1,5,16,0.33,32,317
2,10,1.27956,103.78594,0,87.0,3,12,11,0.78,18,365
3,3,1.31484,103.91863000000001,0,56.0,3,33,23,2.09,5,130
2,21,1.2969,103.85561,2,165.0,7,0,2137,1.04,40,327
4,33,1.33503,103.74125,2,135.0,28,2,249,0.15,10,245
2,20,1.31815,103.84191,2,239.0,1,30,18,2.03,22,143
2,15,1.28324,103.84644,2,300.0,3,30,56,2.05,16,36
2,15,1.28108,103.8426,0,15.0,1,2,352,0.17,2,0
2,15,1.28395,103.84346,0,39.0,90,1,53,0.55,59,354
2,9,1.2983799999999999,103.85217,0,44.0,5,0,2137,1.04,4,0
2,20,1.32305,103.85271999999999,2,299.0,3,0,2137,1.04,78,364
2,19,1.31029,103.86155,0,36.0,28,0,2137,1.04,83,331
2,20,1.32292,103.85292,0,142.0,3,0,2137,1.04,78,364
2,19,1.3090700000000002,103.8605,0,37.0,18,2,26,1.13,112,341
4,32,1.3048799999999998,103.76606,0,36.0,1,0,2137,1.04,1,0
2,9,1.3115700000000001,103.85423,2,260.0,1,0,2137,1.04,3,347
2,6,1.31021,103.88266999999999,0,60.0,1,25,26,1.62,37,353
2,7,1.2946600000000001,103.8386,0,51.0,2,8,9,0.53,1,0
2,6,1.31508,103.8882,2,301.0,3,0,2137,1.04,76,364
2,4,1.27599,103.83613000000001,2,350.0,1,3,364,0.19,1,0
2,4,1.29005,103.81713,2,204.0,90,0,2137,1.04,274,279
2,6,1.3184799999999999,103.88173,2,124.0,30,7,46,0.46,274,312
2,20,1.31633,103.84536999999999,2,160.0,1,85,17,5.44,1,130
4,8,1.3463100000000001,103.72518000000001,0,50.0,1,1,455,0.07,1,361
2,15,1.28348,103.84228,0,60.0,90,1,357,0.08,59,361
2,23,1.29188,103.83787,0,187.0,1,7,147,0.46,5,349
2,6,1.31174,103.88197,0,60.0,1,11,24,0.71,37,363
2,10,1.30312,103.7968,0,50.0,181,0,2137,1.04,2,119
2,4,1.28314,103.83454,0,60.0,2,63,15,4.12,1,252
2,23,1.2903200000000001,103.83726,0,187.0,1,18,36,1.26,5,346
2,23,1.2917100000000001,103.83807,0,274.0,1,5,37,0.41,5,356
2,7,1.29168,103.83847,0,178.0,1,22,39,1.64,5,355
1,30,1.35107,103.82030999999999,2,85.0,2,69,20,4.45,1,276
2,9,1.3033,103.84997,2,110.0,4,23,22,1.48,5,17
2,23,1.29029,103.83688000000001,0,256.0,1,6,126,0.42,5,355
2,19,1.314,103.85426,2,218.0,2,6,23,0.4,3,111
2,14,1.33182,103.8687,2,299.0,2,47,29,3.12,1,225
2,19,1.3155700000000001,103.85521999999999,2,235.0,2,2,374,0.15,2,0
2,19,1.3174299999999999,103.85195,2,300.0,20,1,392,0.08,67,261
2,15,1.2838399999999999,103.84294,0,57.0,28,2,365,0.16,112,333
2,21,1.27465,103.84723000000001,2,179.0,30,0,2137,1.04,78,363
2,21,1.2786899999999999,103.84985999999999,2,181.0,30,24,31,1.61,5,169
2,21,1.29779,103.85723,2,368.0,7,37,25,2.4,10,123
2,10,1.28154,103.78746,0,65.0,1,10,20,0.73,18,354
2,17,1.2931,103.82755999999999,2,117.0,1,26,201,1.68,26,235
2,19,1.31477,103.85750999999999,2,100.0,30,7,342,0.47,30,57
2,19,1.31626,103.85636,2,110.0,30,7,363,0.47,30,89
2,21,1.27734,103.84902,2,300.0,4,4,73,0.53,15,351
2,6,1.31515,103.90303,0,49.0,7,1,467,0.06,1,0
2,15,1.28164,103.84527,2,301.0,3,4,70,0.28,16,46
2,17,1.29467,103.83019,2,124.0,2,34,163,2.41,26,328
2,19,1.30936,103.86244,0,42.0,18,1,344,0.09,112,359
2,6,1.31249,103.9008,2,90.0,1,1,462,0.06,1,0
2,21,1.2818399999999999,103.85289,2,100.0,60,0,2137,1.04,41,365
2,21,1.27531,103.84409000000001,2,165.0,21,6,2,0.47,274,0
2,21,1.2732299999999999,103.84648,2,151.0,30,2,373,0.16,274,301
2,10,1.28179,103.78338000000001,2,125.0,25,4,57,0.56,10,159
2,6,1.31121,103.88193000000001,0,50.0,2,31,22,2.07,9,345
3,3,1.31904,103.91086999999999,2,250.0,1,1,165,0.18,2,353
2,17,1.29477,103.82821,2,132.0,2,34,125,2.51,26,262
2,21,1.2757100000000001,103.84531,2,140.0,7,3,72,0.23,274,0
3,3,1.31692,103.91223000000001,0,87.0,3,1,424,0.07,21,343
3,3,1.31877,103.91253,0,99.0,3,4,24,0.3,21,341
3,3,1.31673,103.91399,0,99.0,3,0,2137,1.04,21,343
3,3,1.31869,103.91278,0,99.0,3,0,2137,1.04,21,337
2,7,1.29437,103.84026,2,115.0,2,28,28,1.87,27,338
2,15,1.28294,103.84549,2,190.0,3,15,111,1.05,30,78
2,19,1.31375,103.8544,2,218.0,5,3,168,0.21,203,155
2,19,1.30935,103.85746999999999,1,300.0,1,0,2137,1.04,1,270
2,19,1.31044,103.86182,0,42.0,18,2,187,0.18,112,362
2,20,1.31244,103.84226,2,156.0,4,18,7,1.19,1,50
2,20,1.32356,103.85039,2,281.0,30,0,2137,1.04,2,362
2,6,1.31179,103.88323000000001,0,60.0,1,37,15,2.49,37,359
2,5,1.3035,103.84229,2,90.0,5,6,127,0.43,1,69
3,3,1.31788,103.9233,2,99.0,25,0,2137,1.04,1,0
5,11,1.38125,103.86759,0,62.0,2,79,1,5.19,5,31
4,8,1.3538700000000001,103.71593,0,108.0,2,4,288,0.29,1,364
2,21,1.27996,103.85168,0,65.0,60,0,2137,1.04,41,365
2,6,1.31225,103.88329,2,110.0,6,2,64,0.49,12,88
4,32,1.31019,103.76278,2,306.0,3,0,2137,1.04,78,354
2,6,1.3139299999999998,103.88521,2,110.0,6,1,74,0.39,12,43
2,6,1.31233,103.88485,0,115.0,6,1,176,0.17,12,87
2,6,1.31341,103.88452,2,131.0,29,3,30,0.22,12,83
2,6,1.3123799999999999,103.88368,2,131.0,29,2,388,0.14,12,88
3,2,1.34981,103.9269,2,115.0,90,0,2137,1.04,1,365
2,10,1.27704,103.78563,0,69.0,5,0,2137,1.04,32,361
2,20,1.3164,103.84213000000001,2,119.0,4,47,27,3.2,3,43
2,15,1.2845,103.84329,0,65.0,90,1,404,0.07,83,361
4,26,1.3530200000000001,103.76836999999999,0,40.0,1,9,352,0.62,1,0
2,21,1.28199,103.85305,2,110.0,40,0,2137,1.04,41,365
2,14,1.33571,103.86950999999999,2,219.0,5,0,2137,1.04,1,0
5,11,1.38351,103.86913,0,46.0,2,64,2,4.23,5,30
5,18,1.36215,103.89035,0,42.0,1,19,79,1.28,4,67
2,19,1.3202,103.85885,0,31.0,181,0,2137,1.04,2,191
2,10,1.27948,103.78768000000001,0,99.0,1,1,14,1.0,14,365
5,31,1.38014,103.89863000000001,0,49.0,3,0,2137,1.04,1,88
2,10,1.28016,103.7877,0,56.0,3,4,129,0.29,18,365
2,10,1.29491,103.8069,2,125.0,90,3,241,0.26,10,129
2,6,1.3253,103.9048,0,129.0,1,36,8,2.6,1,334
2,34,1.3536299999999999,103.83469000000001,0,40.0,91,0,2137,1.04,2,179
2,19,1.31044,103.8584,0,86.0,2,7,40,0.47,2,349
2,5,1.3059,103.83577,0,106.0,1,0,2137,1.04,1,0
1,0,1.44328,103.79239,0,90.0,2,0,2137,1.04,2,365
2,21,1.27674,103.85535,2,337.0,2,0,2137,1.04,5,0
5,16,1.40436,103.90788,0,75.0,3,11,244,0.76,1,0
2,15,1.2762,103.84414,2,156.0,30,1,235,0.13,274,342
2,19,1.3272700000000002,103.86251,0,40.0,30,3,288,0.23,4,53
2,19,1.32531,103.86452,0,60.0,1,8,320,0.56,4,0
1,35,1.43749,103.83001,2,68.0,90,0,2137,1.04,1,304
3,3,1.31469,103.93182,2,75.0,90,0,2137,1.04,1,90
2,24,1.30708,103.83465,0,181.0,90,0,2137,1.04,2,179
3,3,1.31723,103.92069000000001,0,28.0,2,13,350,0.94,1,0
2,15,1.28191,103.84708,2,175.0,3,31,23,2.12,16,33
4,29,1.4019700000000002,103.75034000000001,0,69.0,1,0,2137,1.04,1,0
2,10,1.28146,103.78596999999999,0,56.0,1,1,27,1.0,32,338
2,10,1.27944,103.78697,0,75.0,1,4,160,0.27,18,355
2,6,1.3118100000000001,103.88718,2,119.0,6,0,2137,1.04,1,0
2,14,1.33416,103.84735,0,44.0,3,4,424,0.27,1,0
5,18,1.36076,103.8835,0,100.0,90,52,16,3.56,1,268
2,19,1.31354,103.85265,2,225.0,4,5,162,0.36,114,155
2,19,1.31115,103.87339,2,294.0,3,0,2137,1.04,78,362
2,10,1.29187,103.80718,2,285.0,3,1,38,0.75,78,364
2,21,1.27415,103.84634,2,250.0,5,2,394,0.13,1,0
2,20,1.3171700000000002,103.84323,2,249.0,1,44,22,3.03,2,164
1,28,1.4466299999999999,103.83232,0,19.0,180,0,2137,1.04,1,365
2,17,1.31566,103.82693,2,160.0,7,3,160,0.21,19,365
2,19,1.3223,103.86384,2,268.0,80,1,405,0.07,114,358
5,16,1.40658,103.89575,0,25.0,1,17,4,1.29,1,135
2,9,1.31102,103.85338,2,150.0,3,31,21,2.16,10,0
2,21,1.2805,103.8492,2,181.0,7,3,237,0.22,40,340
2,21,1.28035,103.85337,0,68.0,40,0,2137,1.04,41,296
5,18,1.35626,103.89191,0,46.0,22,0,2137,1.04,1,83
2,20,1.32589,103.84858,2,290.0,10,3,21,0.5,203,365
2,20,1.3290799999999998,103.84425999999999,2,350.0,80,1,422,0.07,114,358
2,6,1.3117299999999998,103.89071,2,108.0,2,62,3,4.49,1,44
4,29,1.3797,103.73912,0,44.0,3,11,15,0.84,2,352
2,15,1.2832,103.84206999999999,0,67.0,90,1,248,0.12,59,356
2,6,1.31403,103.88852,2,78.0,10,14,15,0.99,84,55
2,7,1.29453,103.83703,1,81.0,2,9,10,0.62,2,82
2,21,1.28473,103.8593,0,300.0,1,9,368,0.61,2,269
2,15,1.28201,103.84483,2,150.0,3,32,109,2.17,16,45
2,20,1.32539,103.84523,2,144.0,10,0,2137,1.04,114,365
2,15,1.2832700000000001,103.84513000000001,2,200.0,3,9,112,0.67,30,62
2,15,1.28336,103.845,2,175.0,3,6,83,0.49,30,47
2,19,1.3109899999999999,103.86014,2,181.0,3,1,32,0.88,67,365
2,15,1.28462,103.84352,0,65.0,90,0,2137,1.04,112,356
2,15,1.28385,103.84536,2,110.0,8,3,195,0.23,84,89
3,3,1.3302,103.91444,0,60.0,2,61,49,4.29,1,213
5,25,1.39095,103.84676,2,181.0,24,0,2137,1.04,1,365
2,10,1.3045799999999999,103.78435,2,344.0,3,3,34,0.38,78,364
2,9,1.30326,103.84673000000001,2,178.0,3,28,3,1.92,2,47
1,28,1.4478,103.81251999999999,0,31.0,1,0,2137,1.04,2,0
2,10,1.27999,103.78551999999999,2,235.0,3,0,2137,1.04,78,364
2,9,1.3087600000000001,103.85037,1,81.0,2,1,359,0.08,9,351
3,3,1.3127,103.9512,2,181.0,1,12,16,1.11,3,173
2,21,1.28099,103.85008,2,258.0,2,46,14,3.14,38,227
2,6,1.31439,103.88221999999999,0,33.0,18,2,338,0.15,83,353
2,9,1.30928,103.85151,1,56.0,1,0,2137,1.04,9,0
2,9,1.3092700000000002,103.85162,1,81.0,1,2,411,0.14,9,365
2,9,1.3077299999999998,103.85009000000001,1,100.0,1,1,348,0.09,9,365
2,9,1.30941,103.85203,1,37.0,1,6,24,0.51,9,353
2,9,1.30956,103.85202,1,35.0,2,2,341,0.14,9,319
2,20,1.3151899999999999,103.84081,2,256.0,3,1,31,0.91,78,364
2,20,1.31655,103.84094,2,260.0,3,0,2137,1.04,76,364
2,10,1.2795,103.78594,0,65.0,15,0,2137,1.04,14,365
2,9,1.3019,103.85887,0,100.0,1,0,2137,1.04,7,285
2,9,1.3026,103.86036,0,300.0,1,0,2137,1.04,7,286
2,17,1.31123,103.82589,2,319.0,3,0,2137,1.04,78,233
3,3,1.31525,103.91906999999999,0,50.0,1,15,26,1.27,3,40
2,20,1.32508,103.84533,2,140.0,10,2,215,0.14,114,320
2,15,1.28526,103.84173,0,65.0,90,2,247,0.16,112,326
3,2,1.34975,103.92900999999999,0,81.0,1,95,2,6.71,2,53
2,15,1.2822,103.84629,2,181.0,3,12,88,0.84,16,85
2,20,1.3204,103.85368000000001,2,250.0,5,2,32,0.29,6,55
2,4,1.28467,103.83495,0,65.0,7,1,182,0.16,6,354
2,20,1.31646,103.84047,2,289.0,3,1,200,0.15,78,364
2,4,1.28645,103.83346999999999,0,65.0,7,0,2137,1.04,6,360
2,4,1.28653,103.83381999999999,0,65.0,7,1,181,0.16,6,360
2,20,1.32417,103.85016,2,106.0,14,5,37,0.36,67,318
2,14,1.33875,103.86948000000001,0,43.0,1,114,15,7.81,2,235
2,4,1.2846,103.83341999999999,0,65.0,7,1,77,0.38,6,360
2,4,1.28455,103.83357,0,65.0,7,2,169,0.34,6,355
2,4,1.2861799999999999,103.83369,0,65.0,7,0,2137,1.04,6,360
4,8,1.34754,103.72343000000001,0,150.0,3,0,2137,1.04,14,365
2,20,1.3235299999999999,103.85085,2,150.0,10,1,33,0.86,203,365
2,9,1.3026,103.84936,0,49.0,11,0,2137,1.04,3,319
2,20,1.32372,103.8507,2,140.0,7,3,50,0.22,114,322
2,9,1.3074299999999999,103.85032,2,153.0,30,0,2137,1.04,78,364
2,6,1.31555,103.8877,0,67.0,2,37,12,2.69,26,214
5,11,1.3715600000000001,103.87465,0,40.0,180,0,2137,1.04,2,365
5,11,1.3729,103.87469,0,40.0,180,0,2137,1.04,2,365
2,19,1.30495,103.86233,0,60.0,1,53,2,3.73,9,139
2,21,1.28004,103.84940999999999,2,276.0,1,7,51,0.61,3,162
2,9,1.30213,103.84845,0,56.0,7,2,199,0.27,9,0
5,11,1.35256,103.86761,0,64.0,2,4,26,0.28,1,115
3,3,1.32503,103.91637,0,178.0,3,0,2137,1.04,21,168
2,6,1.31034,103.87624,2,218.0,2,5,301,0.38,203,337
2,6,1.30916,103.87812,2,268.0,2,2,350,0.15,203,305
2,6,1.3112700000000002,103.87788,2,237.0,3,3,375,0.22,114,362
2,6,1.31005,103.87796,2,268.0,3,1,401,0.07,114,362
2,6,1.3115,103.87824,2,237.0,3,17,79,1.19,114,358
2,6,1.3099299999999998,103.87826,2,318.0,3,10,280,0.72,114,358
4,26,1.36202,103.76454,0,101.0,365,0,2137,1.04,1,180
4,22,1.37778,103.76279,0,60.0,1,9,299,0.65,1,0
2,6,1.31501,103.88655,0,67.0,2,20,8,1.55,26,214
2,27,1.29434,103.84322,2,150.0,12,4,220,0.39,67,361
2,21,1.28057,103.85342,0,92.0,45,0,2137,1.04,41,365
2,19,1.31572,103.85314,2,140.0,7,2,204,0.21,114,329
2,23,1.29345,103.84173,2,149.0,7,2,94,0.14,114,325
2,20,1.32436,103.85341,2,250.0,5,0,2137,1.04,79,259
2,9,1.30461,103.85294,1,18.0,1,18,31,1.36,5,358
2,20,1.32146,103.85322,2,250.0,5,0,2137,1.04,79,261
2,15,1.28151,103.84629,2,181.0,3,10,114,0.7,16,47
2,20,1.3230000000000002,103.85396999999999,2,100.0,5,6,62,0.46,67,340
2,9,1.3008600000000001,103.85324,0,46.0,28,0,2137,1.04,1,0
2,10,1.28167,103.78747,0,137.0,1,0,2137,1.04,18,364
2,10,1.28064,103.78516,2,108.0,700,2,425,0.14,1,358
2,9,1.3021200000000002,103.84873,2,131.0,12,2,226,0.24,67,353
2,20,1.31839,103.84758000000001,2,100.0,3,8,24,0.56,16,33
2,19,1.3141,103.85392,2,219.0,5,2,283,0.15,67,305
2,10,1.29244,103.80833,2,260.0,3,0,2137,1.04,76,364
2,6,1.31192,103.8781,2,237.0,3,7,192,0.51,114,362
2,6,1.3104200000000001,103.87654,2,318.0,3,6,287,0.43,114,362
2,10,1.29236,103.80767,2,319.0,4,0,2137,1.04,76,363
2,15,1.28158,103.84871,2,258.0,2,7,38,0.51,38,13
2,24,1.30441,103.83354,2,319.0,2,29,20,2.4,38,299
2,10,1.28108,103.78316,2,135.0,25,2,112,0.48,10,0
5,31,1.39042,103.87892,0,44.0,1,81,22,5.79,1,325
2,21,1.2779399999999999,103.85011,2,350.0,4,4,16,0.34,15,330
2,7,1.29911,103.83621,2,150.0,90,0,2137,1.04,1,365
2,6,1.31395,103.88181,0,33.0,18,1,293,0.1,112,359
2,6,1.31466,103.8828,0,33.0,18,1,408,0.07,83,359
2,19,1.30982,103.86158,0,40.0,28,1,383,0.08,83,362
3,3,1.31916,103.90977,2,119.0,2,1,351,0.08,1,0
4,32,1.31655,103.76496,0,50.0,90,0,2137,1.04,1,89
2,15,1.28191,103.84665,2,150.0,3,40,34,3.22,16,70
2,20,1.32869,103.84708,2,131.0,7,3,19,0.55,114,357
4,32,1.31279,103.75893,2,356.0,3,0,2137,1.04,78,364
4,32,1.31338,103.7597,2,350.0,3,1,388,0.08,76,364
2,4,1.28439,103.83243,0,108.0,1,10,303,0.71,5,0
2,6,1.31493,103.88193000000001,2,117.0,3,1,288,0.1,2,54
2,21,1.27928,103.85342,2,194.0,90,1,10,1.0,3,162
3,3,1.3089899999999999,103.91135,0,40.0,5,1,236,0.13,10,362
2,6,1.30974,103.87635999999999,2,250.0,5,0,2137,1.04,79,337
2,21,1.27742,103.84838,2,350.0,4,7,18,0.79,15,345
4,29,1.38422,103.74553,0,50.0,8,14,13,1.13,2,271
3,3,1.3277,103.94559,2,115.0,3,42,19,2.96,3,86
2,6,1.30989,103.87785,2,319.0,7,0,2137,1.04,79,347
2,6,1.31124,103.87805,2,250.0,5,1,410,0.07,79,336
2,20,1.3199,103.8521,2,250.0,5,0,2137,1.04,79,186
2,21,1.27722,103.84828,2,350.0,4,8,26,0.67,15,359
2,6,1.31619,103.88308,0,37.0,2,33,1,2.38,4,157
2,15,1.2848600000000001,103.84178,0,57.0,90,1,410,0.07,112,343
2,19,1.31111,103.8582,0,57.0,18,1,424,0.07,83,360
2,17,1.31723,103.8257,2,300.0,7,4,184,0.32,19,351
2,19,1.31548,103.85445,2,235.0,2,1,344,0.09,5,0
2,27,1.29445,103.84283,2,137.0,3,3,43,0.38,79,320
2,9,1.30081,103.84701,2,149.0,14,0,2137,1.04,79,174
2,17,1.29526,103.8279,2,149.0,14,0,2137,1.04,79,325
2,19,1.31565,103.85603,2,139.0,4,0,2137,1.04,79,341
2,20,1.3269799999999998,103.84747,2,149.0,7,0,2137,1.04,79,338
2,20,1.32674,103.84689,2,181.0,5,0,2137,1.04,79,320
2,21,1.28035,103.85203,0,85.0,60,0,2137,1.04,41,365
2,19,1.31596,103.85306,2,131.0,10,4,344,0.31,141,332
2,19,1.3182,103.85191999999999,0,60.0,3,15,1,1.2,7,146
2,20,1.3265200000000001,103.84606,2,131.0,10,7,22,0.55,141,320
2,14,1.34171,103.87957,0,81.0,3,3,360,0.23,1,0
2,9,1.30084,103.85045,0,111.0,1,1,193,0.15,4,0
3,3,1.33699,103.92859,0,43.0,2,8,143,0.57,1,85
2,6,1.31244,103.88305,0,65.0,1,2,65,0.19,3,148
2,20,1.3208,103.85332,2,131.0,10,0,2137,1.04,141,339
4,29,1.37869,103.7518,2,50.0,5,14,17,1.07,1,310
2,27,1.29504,103.84309,2,131.0,10,9,120,0.89,141,287
2,6,1.31165,103.87633000000001,2,258.0,3,7,41,0.63,141,339
2,9,1.29974,103.85025,2,131.0,10,2,370,0.16,141,260
2,20,1.32196,103.85173,2,131.0,30,0,2137,1.04,141,365
2,19,1.31125,103.86053000000001,2,168.0,3,1,261,0.11,141,307
2,20,1.32261,103.8536,2,200.0,3,3,17,0.22,141,254
2,6,1.31126,103.87671,2,178.0,3,28,11,2.23,141,333
5,11,1.3454700000000002,103.87799,2,228.0,3,36,4,3.35,1,94
2,6,1.31269,103.87859,0,51.0,2,22,9,1.62,26,168
2,17,1.29293,103.83104,0,104.0,30,3,30,0.94,3,261
2,20,1.31713,103.84445,2,350.0,3,0,2137,1.04,78,364
2,4,1.28524,103.83359,0,62.0,3,2,391,0.15,1,0
2,6,1.3117,103.88209,0,60.0,1,1,31,0.91,3,147
2,7,1.2984,103.84121,2,201.0,28,11,58,0.99,8,167
2,7,1.2934,103.84021,2,347.0,3,8,13,0.61,1,0
2,4,1.28895,103.83094,0,99.0,1,41,3,3.0,1,46
2,4,1.28085,103.8257,2,160.0,1,2,342,0.16,1,0
2,19,1.31568,103.85285999999999,2,168.0,3,10,25,0.78,141,329
2,21,1.27741,103.85069,2,160.0,1,14,191,1.15,1,0
2,6,1.31564,103.88095,0,33.0,18,2,200,0.22,112,359
2,6,1.3113,103.87765,2,178.0,3,33,5,2.49,141,292
2,6,1.31021,103.87819,2,258.0,3,19,15,1.65,141,299
2,20,1.32112,103.85381,2,149.0,2,43,23,3.17,8,66
2,10,1.30511,103.78941999999999,2,131.0,14,2,352,0.16,1,0
2,6,1.31056,103.87601,2,228.0,5,0,2137,1.04,79,260
2,6,1.31162,103.87659000000001,2,250.0,5,0,2137,1.04,79,317
2,6,1.31146,103.87635999999999,2,319.0,7,0,2137,1.04,79,299
2,6,1.3103799999999999,103.8776,2,319.0,5,0,2137,1.04,79,317
2,6,1.3096,103.87736,2,319.0,7,0,2137,1.04,79,322
2,6,1.31102,103.88428,2,158.0,10,0,2137,1.04,79,325
2,19,1.31446,103.85645,2,139.0,10,0,2137,1.04,79,334
2,19,1.31521,103.85344,2,150.0,3,0,2137,1.04,79,332
2,19,1.3194299999999999,103.85325999999999,2,150.0,5,3,142,0.42,79,339
2,9,1.30116,103.84878,2,149.0,14,0,2137,1.04,79,174
2,20,1.32665,103.84312,2,151.0,3,65,14,4.99,1,36
2,23,1.2935,103.84281,2,149.0,10,0,2137,1.04,79,287
2,17,1.29545,103.82751999999999,2,150.0,10,0,2137,1.04,79,151
2,20,1.32774,103.84904,2,137.0,3,1,183,0.16,79,342
2,9,1.2996299999999998,103.85128,2,181.0,5,0,2137,1.04,79,260
2,19,1.31511,103.85245,2,190.0,5,1,201,0.15,79,307
2,20,1.32275,103.85204,2,250.0,5,0,2137,1.04,79,275
2,20,1.32382,103.85208,2,208.0,3,0,2137,1.04,79,330
2,6,1.31447,103.88923,2,200.0,7,5,288,0.44,67,361
2,19,1.31459,103.8547,2,187.0,5,4,304,0.3,203,364
3,13,1.37376,103.95309,0,50.0,90,0,2137,1.04,1,179
3,2,1.36119,103.93414,0,87.0,1,3,81,0.23,2,261
2,7,1.29408,103.8409,0,56.0,1,2,255,0.23,1,21
5,16,1.3999,103.90541999999999,0,81.0,3,0,2137,1.04,3,54
2,19,1.31283,103.85834,0,60.0,18,1,36,0.79,112,332
4,8,1.34512,103.72366,2,119.0,2,13,16,0.99,2,277
2,6,1.3141100000000001,103.89199,2,250.0,3,31,57,2.4,2,8
2,6,1.31634,103.89981999999999,2,110.0,89,0,2137,1.04,1,312
2,15,1.28306,103.84546999999999,2,200.0,3,12,17,0.99,30,43
2,21,1.2815299999999998,103.85333,0,94.0,45,0,2137,1.04,41,365
2,6,1.31054,103.87685,2,269.0,2,2,72,0.16,203,347
